"","Year","Lake","Parasite.Species","Focal.Host","Other.Host","AUC.prev"
"14402","2016","Bishop","metsch","dubia","ceriodaphnia",0
"14403","2016","Bishop","metsch","dubia","parvula",0
"14404","2016","Bishop","metsch","dubia","mendotae",0
"14405","2016","Bishop","metsch","dubia","ambigua",0
"14406","2016","Bishop","metsch","dubia","dentifera",0
"14407","2016","Bishop","metsch","dubia","pulicaria",0
"14408","2016","Bishop","metsch","dubia","retrocurva",0
"14409","2016","Bishop","metsch","ceriodaphnia","dubia",0
"14410","2016","Bishop","metsch","ceriodaphnia","ceriodaphnia",0
"14411","2016","Bishop","metsch","ceriodaphnia","parvula",0
"14412","2016","Bishop","metsch","ceriodaphnia","mendotae",0
"14413","2016","Bishop","metsch","ceriodaphnia","ambigua",0
"14414","2016","Bishop","metsch","ceriodaphnia","dentifera",0
"14415","2016","Bishop","metsch","ceriodaphnia","pulicaria",0
"14416","2016","Bishop","metsch","ceriodaphnia","retrocurva",0
"14417","2016","Bishop","metsch","parvula","dubia",0
"14418","2016","Bishop","metsch","parvula","ceriodaphnia",0
"14419","2016","Bishop","metsch","parvula","parvula",0
"14420","2016","Bishop","metsch","parvula","mendotae",0
"14421","2016","Bishop","metsch","parvula","ambigua",0
"14422","2016","Bishop","metsch","parvula","dentifera",0
"14423","2016","Bishop","metsch","parvula","pulicaria",0
"14424","2016","Bishop","metsch","parvula","retrocurva",0
"14425","2016","Bishop","metsch","mendotae","dubia",0
"14426","2016","Bishop","metsch","mendotae","ceriodaphnia",0
"14427","2016","Bishop","metsch","mendotae","parvula",0
"14428","2016","Bishop","metsch","mendotae","mendotae",0
"14429","2016","Bishop","metsch","mendotae","ambigua",0
"14430","2016","Bishop","metsch","mendotae","dentifera",0
"14431","2016","Bishop","metsch","mendotae","pulicaria",0
"14432","2016","Bishop","metsch","mendotae","retrocurva",0
"14433","2016","Bishop","metsch","ambigua","dubia",0
"14434","2016","Bishop","metsch","ambigua","ceriodaphnia",0
"14435","2016","Bishop","metsch","ambigua","parvula",0
"14436","2016","Bishop","metsch","ambigua","mendotae",0
"14437","2016","Bishop","metsch","ambigua","ambigua",0
"14438","2016","Bishop","metsch","ambigua","dentifera",0
"14439","2016","Bishop","metsch","ambigua","pulicaria",0
"14440","2016","Bishop","metsch","ambigua","retrocurva",0
"14441","2016","Bishop","metsch","dentifera","dubia",0
"14442","2016","Bishop","metsch","dentifera","ceriodaphnia",0
"14443","2016","Bishop","metsch","dentifera","parvula",0
"14444","2016","Bishop","metsch","dentifera","mendotae",0
"14445","2016","Bishop","metsch","dentifera","ambigua",0
"14446","2016","Bishop","metsch","dentifera","dentifera",0
"14447","2016","Bishop","metsch","dentifera","pulicaria",0
"14448","2016","Bishop","metsch","dentifera","retrocurva",0
"14449","2016","Bishop","metsch","pulicaria","dubia",0
"14450","2016","Bishop","metsch","pulicaria","ceriodaphnia",0
"14451","2016","Bishop","metsch","pulicaria","parvula",0
"14452","2016","Bishop","metsch","pulicaria","mendotae",0
"14453","2016","Bishop","metsch","pulicaria","ambigua",0
"14454","2016","Bishop","metsch","pulicaria","dentifera",0
"14455","2016","Bishop","metsch","pulicaria","pulicaria",0
"14456","2016","Bishop","metsch","pulicaria","retrocurva",0
"14457","2016","Bishop","metsch","retrocurva","dubia",0
"14458","2016","Bishop","metsch","retrocurva","ceriodaphnia",0
"14459","2016","Bishop","metsch","retrocurva","parvula",0
"14460","2016","Bishop","metsch","retrocurva","mendotae",0
"14461","2016","Bishop","metsch","retrocurva","ambigua",0
"14462","2016","Bishop","metsch","retrocurva","dentifera",0
"14463","2016","Bishop","metsch","retrocurva","pulicaria",0
"14464","2016","Bishop","metsch","retrocurva","retrocurva",0
"14465","2016","Bishop","scarlet","dubia","dubia",0
"14466","2016","Bishop","scarlet","dubia","ceriodaphnia",0
"14467","2016","Bishop","scarlet","dubia","parvula",0
"14468","2016","Bishop","scarlet","dubia","mendotae",0
"14469","2016","Bishop","scarlet","dubia","ambigua",0
"14470","2016","Bishop","scarlet","dubia","dentifera",0
"14471","2016","Bishop","scarlet","dubia","pulicaria",0
"14472","2016","Bishop","scarlet","dubia","retrocurva",0
"14473","2016","Bishop","scarlet","ceriodaphnia","dubia",0
"14474","2016","Bishop","scarlet","ceriodaphnia","ceriodaphnia",0
"14475","2016","Bishop","scarlet","ceriodaphnia","parvula",0
"14476","2016","Bishop","scarlet","ceriodaphnia","mendotae",0
"14477","2016","Bishop","scarlet","ceriodaphnia","ambigua",0
"14478","2016","Bishop","scarlet","ceriodaphnia","dentifera",0
"14479","2016","Bishop","scarlet","ceriodaphnia","pulicaria",0
"14480","2016","Bishop","scarlet","ceriodaphnia","retrocurva",0
"14481","2016","Bishop","scarlet","parvula","dubia",0
"14482","2016","Bishop","scarlet","parvula","ceriodaphnia",0
"14483","2016","Bishop","scarlet","parvula","parvula",0
"14484","2016","Bishop","scarlet","parvula","mendotae",0
"14485","2016","Bishop","scarlet","parvula","ambigua",0
"14486","2016","Bishop","scarlet","parvula","dentifera",0
"14487","2016","Bishop","scarlet","parvula","pulicaria",0
"14488","2016","Bishop","scarlet","parvula","retrocurva",0
"14489","2016","Bishop","scarlet","mendotae","dubia",0
"14490","2016","Bishop","scarlet","mendotae","ceriodaphnia",0
"14491","2016","Bishop","scarlet","mendotae","parvula",0
"14492","2016","Bishop","scarlet","mendotae","mendotae",0
"14493","2016","Bishop","scarlet","mendotae","ambigua",0
"14494","2016","Bishop","scarlet","mendotae","dentifera",0
"14495","2016","Bishop","scarlet","mendotae","pulicaria",0
"14496","2016","Bishop","scarlet","mendotae","retrocurva",0
"14497","2016","Bishop","scarlet","ambigua","dubia",0
"14498","2016","Bishop","scarlet","ambigua","ceriodaphnia",0
"14499","2016","Bishop","scarlet","ambigua","parvula",0
"14500","2016","Bishop","scarlet","ambigua","mendotae",0
"14501","2016","Bishop","scarlet","ambigua","ambigua",0
"14502","2016","Bishop","scarlet","ambigua","dentifera",0
"14503","2016","Bishop","scarlet","ambigua","pulicaria",0
"14504","2016","Bishop","scarlet","ambigua","retrocurva",0
"14505","2016","Bishop","scarlet","dentifera","dubia",0
"14506","2016","Bishop","scarlet","dentifera","ceriodaphnia",0
"14507","2016","Bishop","scarlet","dentifera","parvula",0
"14508","2016","Bishop","scarlet","dentifera","mendotae",0
"14509","2016","Bishop","scarlet","dentifera","ambigua",0
"14510","2016","Bishop","scarlet","dentifera","dentifera",0
"14511","2016","Bishop","scarlet","dentifera","pulicaria",0
"14512","2016","Bishop","scarlet","dentifera","retrocurva",0
"14513","2016","Bishop","scarlet","pulicaria","dubia",0
"14514","2016","Bishop","scarlet","pulicaria","ceriodaphnia",0
"14515","2016","Bishop","scarlet","pulicaria","parvula",0
"14516","2016","Bishop","scarlet","pulicaria","mendotae",0
"14517","2016","Bishop","scarlet","pulicaria","ambigua",0
"14518","2016","Bishop","scarlet","pulicaria","dentifera",0
"14519","2016","Bishop","scarlet","pulicaria","pulicaria",0
"14520","2016","Bishop","scarlet","pulicaria","retrocurva",0
"14521","2016","Bishop","scarlet","retrocurva","dubia",0
"14522","2016","Bishop","scarlet","retrocurva","ceriodaphnia",0
"14523","2016","Bishop","scarlet","retrocurva","parvula",0
"14524","2016","Bishop","scarlet","retrocurva","mendotae",0
"14525","2016","Bishop","scarlet","retrocurva","ambigua",0
"14526","2016","Bishop","scarlet","retrocurva","dentifera",0
"14527","2016","Bishop","scarlet","retrocurva","pulicaria",0
"14528","2016","Bishop","scarlet","retrocurva","retrocurva",20492.819612069
"14529","2016","Bishop","brood","dubia","dubia",66491.5905167173
"14530","2016","Bishop","brood","dubia","ceriodaphnia",0
"14531","2016","Bishop","brood","dubia","parvula",30902.7997657603
"14532","2016","Bishop","brood","dubia","mendotae",0
"14533","2016","Bishop","brood","dubia","ambigua",0
"14534","2016","Bishop","brood","dubia","dentifera",18696.3391948635
"14535","2016","Bishop","brood","dubia","pulicaria",0
"14536","2016","Bishop","brood","dubia","retrocurva",48571.9799663212
"14537","2016","Bishop","brood","ceriodaphnia","dubia",0
"14538","2016","Bishop","brood","ceriodaphnia","ceriodaphnia",0
"14539","2016","Bishop","brood","ceriodaphnia","parvula",0
"14540","2016","Bishop","brood","ceriodaphnia","mendotae",0
"14541","2016","Bishop","brood","ceriodaphnia","ambigua",0
"14542","2016","Bishop","brood","ceriodaphnia","dentifera",0
"14543","2016","Bishop","brood","ceriodaphnia","pulicaria",0
"14544","2016","Bishop","brood","ceriodaphnia","retrocurva",0
"14545","2016","Bishop","brood","parvula","dubia",30902.7997657603
"14546","2016","Bishop","brood","parvula","ceriodaphnia",0
"14547","2016","Bishop","brood","parvula","parvula",23174.3347474747
"14548","2016","Bishop","brood","parvula","mendotae",0
"14549","2016","Bishop","brood","parvula","ambigua",0
"14550","2016","Bishop","brood","parvula","dentifera",21479.3814163495
"14551","2016","Bishop","brood","parvula","pulicaria",0
"14552","2016","Bishop","brood","parvula","retrocurva",30268.9655994788
"14553","2016","Bishop","brood","mendotae","dubia",0
"14554","2016","Bishop","brood","mendotae","ceriodaphnia",0
"14555","2016","Bishop","brood","mendotae","parvula",0
"14556","2016","Bishop","brood","mendotae","mendotae",0
"14557","2016","Bishop","brood","mendotae","ambigua",0
"14558","2016","Bishop","brood","mendotae","dentifera",0
"14559","2016","Bishop","brood","mendotae","pulicaria",0
"14560","2016","Bishop","brood","mendotae","retrocurva",0
"14561","2016","Bishop","brood","ambigua","dubia",0
"14562","2016","Bishop","brood","ambigua","ceriodaphnia",0
"14563","2016","Bishop","brood","ambigua","parvula",0
"14564","2016","Bishop","brood","ambigua","mendotae",0
"14565","2016","Bishop","brood","ambigua","ambigua",0
"14566","2016","Bishop","brood","ambigua","dentifera",0
"14567","2016","Bishop","brood","ambigua","pulicaria",0
"14568","2016","Bishop","brood","ambigua","retrocurva",0
"14569","2016","Bishop","brood","dentifera","dubia",18696.3391948635
"14570","2016","Bishop","brood","dentifera","ceriodaphnia",0
"14571","2016","Bishop","brood","dentifera","parvula",21479.3814163495
"14572","2016","Bishop","brood","dentifera","mendotae",0
"14573","2016","Bishop","brood","dentifera","ambigua",0
"14574","2016","Bishop","brood","dentifera","dentifera",37574.1870943796
"14575","2016","Bishop","brood","dentifera","pulicaria",0
"14576","2016","Bishop","brood","dentifera","retrocurva",20767.1514768198
"14577","2016","Bishop","brood","pulicaria","dubia",0
"14578","2016","Bishop","brood","pulicaria","ceriodaphnia",0
"14579","2016","Bishop","brood","pulicaria","parvula",0
"14580","2016","Bishop","brood","pulicaria","mendotae",0
"14581","2016","Bishop","brood","pulicaria","ambigua",0
"14582","2016","Bishop","brood","pulicaria","dentifera",0
"14583","2016","Bishop","brood","pulicaria","pulicaria",0
"14584","2016","Bishop","brood","pulicaria","retrocurva",0
"14585","2016","Bishop","brood","retrocurva","dubia",48571.9799663212
"14586","2016","Bishop","brood","retrocurva","ceriodaphnia",0
"14587","2016","Bishop","brood","retrocurva","parvula",30268.9655994788
"14588","2016","Bishop","brood","retrocurva","mendotae",0
"14589","2016","Bishop","brood","retrocurva","ambigua",0
"14590","2016","Bishop","brood","retrocurva","dentifera",20767.1514768198
"14591","2016","Bishop","brood","retrocurva","pulicaria",0
"14592","2016","Bishop","brood","retrocurva","retrocurva",78406.2477552479
"14593","2016","Bishop","larssonia","dubia","dubia",0
"14594","2016","Bishop","larssonia","dubia","ceriodaphnia",0
"14595","2016","Bishop","larssonia","dubia","parvula",0
"14596","2016","Bishop","larssonia","dubia","mendotae",0
"14597","2016","Bishop","larssonia","dubia","ambigua",0
"14598","2016","Bishop","larssonia","dubia","dentifera",0
"14599","2016","Bishop","larssonia","dubia","pulicaria",0
"14600","2016","Bishop","larssonia","dubia","retrocurva",0
"14601","2016","Bishop","larssonia","ceriodaphnia","dubia",0
"14602","2016","Bishop","larssonia","ceriodaphnia","ceriodaphnia",0
"14603","2016","Bishop","larssonia","ceriodaphnia","parvula",0
"14604","2016","Bishop","larssonia","ceriodaphnia","mendotae",0
"14605","2016","Bishop","larssonia","ceriodaphnia","ambigua",0
"14606","2016","Bishop","larssonia","ceriodaphnia","dentifera",0
"14607","2016","Bishop","larssonia","ceriodaphnia","pulicaria",0
"14608","2016","Bishop","larssonia","ceriodaphnia","retrocurva",0
"14609","2016","Bishop","larssonia","parvula","dubia",0
"14610","2016","Bishop","larssonia","parvula","ceriodaphnia",0
"14611","2016","Bishop","larssonia","parvula","parvula",0
"14612","2016","Bishop","larssonia","parvula","mendotae",0
"14613","2016","Bishop","larssonia","parvula","ambigua",0
"14614","2016","Bishop","larssonia","parvula","dentifera",0
"14615","2016","Bishop","larssonia","parvula","pulicaria",0
"14616","2016","Bishop","larssonia","parvula","retrocurva",0
"14617","2016","Bishop","larssonia","mendotae","dubia",0
"14618","2016","Bishop","larssonia","mendotae","ceriodaphnia",0
"14619","2016","Bishop","larssonia","mendotae","parvula",0
"14620","2016","Bishop","larssonia","mendotae","mendotae",0
"14621","2016","Bishop","larssonia","mendotae","ambigua",0
"14622","2016","Bishop","larssonia","mendotae","dentifera",0
"14623","2016","Bishop","larssonia","mendotae","pulicaria",0
"14624","2016","Bishop","larssonia","mendotae","retrocurva",0
"14625","2016","Bishop","larssonia","ambigua","dubia",0
"14626","2016","Bishop","larssonia","ambigua","ceriodaphnia",0
"14627","2016","Bishop","larssonia","ambigua","parvula",0
"14628","2016","Bishop","larssonia","ambigua","mendotae",0
"14629","2016","Bishop","larssonia","ambigua","ambigua",0
"14630","2016","Bishop","larssonia","ambigua","dentifera",0
"14631","2016","Bishop","larssonia","ambigua","pulicaria",0
"14632","2016","Bishop","larssonia","ambigua","retrocurva",0
"14633","2016","Bishop","larssonia","dentifera","dubia",0
"14634","2016","Bishop","larssonia","dentifera","ceriodaphnia",0
"14635","2016","Bishop","larssonia","dentifera","parvula",0
"14636","2016","Bishop","larssonia","dentifera","mendotae",0
"14637","2016","Bishop","larssonia","dentifera","ambigua",0
"14638","2016","Bishop","larssonia","dentifera","dentifera",26592.5752808989
"14639","2016","Bishop","larssonia","dentifera","pulicaria",0
"14640","2016","Bishop","larssonia","dentifera","retrocurva",0
"14641","2016","Bishop","larssonia","pulicaria","dubia",0
"14642","2016","Bishop","larssonia","pulicaria","ceriodaphnia",0
"14643","2016","Bishop","larssonia","pulicaria","parvula",0
"14644","2016","Bishop","larssonia","pulicaria","mendotae",0
"14645","2016","Bishop","larssonia","pulicaria","ambigua",0
"14646","2016","Bishop","larssonia","pulicaria","dentifera",0
"14647","2016","Bishop","larssonia","pulicaria","pulicaria",0
"14648","2016","Bishop","larssonia","pulicaria","retrocurva",0
"14649","2016","Bishop","larssonia","retrocurva","dubia",0
"14650","2016","Bishop","larssonia","retrocurva","ceriodaphnia",0
"14651","2016","Bishop","larssonia","retrocurva","parvula",0
"14652","2016","Bishop","larssonia","retrocurva","mendotae",0
"14653","2016","Bishop","larssonia","retrocurva","ambigua",0
"14654","2016","Bishop","larssonia","retrocurva","dentifera",0
"14655","2016","Bishop","larssonia","retrocurva","pulicaria",0
"14656","2016","Bishop","larssonia","retrocurva","retrocurva",0
"14657","2016","Bishop","spider","dubia","dubia",0
"14658","2016","Bishop","spider","dubia","ceriodaphnia",0
"14659","2016","Bishop","spider","dubia","parvula",0
"14660","2016","Bishop","spider","dubia","mendotae",0
"14661","2016","Bishop","spider","dubia","ambigua",0
"14662","2016","Bishop","spider","dubia","dentifera",0
"14663","2016","Bishop","spider","dubia","pulicaria",0
"14664","2016","Bishop","spider","dubia","retrocurva",0
"14665","2016","Bishop","spider","ceriodaphnia","dubia",0
"14666","2016","Bishop","spider","ceriodaphnia","ceriodaphnia",0
"14667","2016","Bishop","spider","ceriodaphnia","parvula",0
"14668","2016","Bishop","spider","ceriodaphnia","mendotae",0
"14669","2016","Bishop","spider","ceriodaphnia","ambigua",0
"14670","2016","Bishop","spider","ceriodaphnia","dentifera",0
"14671","2016","Bishop","spider","ceriodaphnia","pulicaria",0
"14672","2016","Bishop","spider","ceriodaphnia","retrocurva",0
"14673","2016","Bishop","spider","parvula","dubia",0
"14674","2016","Bishop","spider","parvula","ceriodaphnia",0
"14675","2016","Bishop","spider","parvula","parvula",0
"14676","2016","Bishop","spider","parvula","mendotae",0
